x1                  y1                  x2                  y2                  x3                  y3                  x4                  y4                  result                   
23.4764             37.9691             47.334              32.8454             33.352              27.7518             44.8802             41.2632             1                        
30.2003             35.745              47.0281             22.0161             35.2554             38.0345             36.2924             37.0583             1                        
38.1208             46.7862             35.1628             40.9135             32.8931             24.2394             22.1651             48.2626             0                        
39.8712             34.5177             29.6836             22.931              21.9135             20.7138             46.6865             40.206              0                        
21.6914             37.442              37.2349             36.9232             48.7218             47.9725             24.4149             31.8649             1                        
22.765              21.2105             24.7772             30.3823             35.8746             34.4597             44.2274             20.5303             0                        
23.1424             34.5967             37.2574             25.6349             45.7445             47.4732             32.7921             36.9418             1                        
30.4345             42.083              38.546              23.2307             48.0079             49.3528             31.7445             40.5468             1                        
49.5674             39.8126             40.5558             20.6994             44.7397             20.2466             24.5234             25.0821             0                        
25.6997             24.7597             36.8724             33.6672             44.743              45.9249             20.6558             32.4653             1                        
34.4682             37.4401             36.3157             38.4759             44.1118             26.4154             22.8561             22.945              0                        
46.4224             41.1054             49.2244             35.2399             47.2272             37.3636             39.2925             28.5676             0                        
45.4685             29.8249             27.6547             32.8725             38.538              37.856              36.002              45.1934             0                        
25.7501             32.4494             37.7817             47.3248             27.8319             40.9435             28.0454             28.9367             1                        
39.6817             29.7491             43.2609             35.493              40.2032             34.9835             27.2916             49.5599             0                        
33.7629             33.1936             35.1693             31.2045             23.6573             48.229              45.3137             36.7087             0                        
43.0855             28.0697             47.4126             34.1203             39.1825             40.1953             21.6675             24.9854             0                        
49.8245             41.0992             34.1904             48.408              23.3325             49.5086             40.5998             40.2387             1                        
31.7853             35.5263             29.8613             38.8218             37.402              24.8522             30.6455             49.1469             0                        
22.2732             35.1138             27.3382             23.5858             46.5885             42.6897             35.0006             45.1473             1                        
30.9769             38.8585             25.1218             32.0255             22.6278             25.9324             35.443              40.1515             0                        
35.7477             31.5361             46.8943             22.2743             24.6428             20.9502             30.4342             37.0897             1                        
26.1218             39.4791             44.6373             38.5276             43.5941             25.6112             37.0894             21.9127             1                        
37.1412             22.5389             31.9002             46.0461             47.1712             26.0244             21.6793             44.7412             0                        
45.3526             30.6479             28.7271             25.6984             32.7976             39.4774             46.6802             24.5023             1                        
30.4863             43.9559             47.2746             24.6657             46.245              29.1519             26.4511             23.471              0                        
36.3901             27.6367             30.5086             27.6309             21.8383             46.8052             25.7432             36.5455             1                        
30.7466             38.3102             49.9817             42.4901             41.6818             45.9269             23.755              40.7635             0                        
32.9408             45.9916             30.1885             48.4771             44.7322             44.2873             36.4227             36.7936             0                        
29.5735             31.632              39.5566             27.264              36.6395             20.1242             37.5561             35.6597             0                        
23.1046             28.3474             35.163              45.1599             32.6662             20.5751             26.5536             37.1103             1                        
42.7465             29.9856             28.1017             45.5749             47.585              21.271              21.6217             35.3835             0                        
29.8271             34.6559             41.9658             49.156              25.6037             31.6363             21.6762             21.4049             0                        
21.9033             28.1574             21.0105             23.6138             36.8907             42.7701             37.578              43.4614             1                        
45.1352             36.4729             40.6698             47.3802             29.0403             40.7822             46.1185             33.9759             1                        
43.6359             39.1476             24.002              21.5892             30.1422             20.433              37.5535             21.4951             1                        
37.4738             32.178              34.9496             27.6732             42.8402             44.9832             32.2245             36.7344             1                        
24.6531             44.7522             20.3492             38.2689             45.091              44.0567             31.6487             49.1402             1                        
28.5005             27.1338             37.2089             20.753              45.9815             41.1021             22.7102             30.8717             1                        
41.1956             34.7609             37.0711             44.2831             26.2949             37.7044             38.3082             45.4709             1                        
40.0364             22.2333             25.2377             29.9833             49.2835             37.3534             48.0793             48.7222             0                        
23.4178             43.1464             31.8238             23.1808             49.3436             27.8207             32.1445             42.79               1                        
41.727              26.1567             25.9358             32.2774             27.0459             31.1491             22.1021             39.951              0                        
26.3687             48.8821             42.2149             36.5896             22.1246             27.5284             39.6197             38.5035             1                        
28.4285             47.7108             36.0392             40.2246             35.5251             40.9238             25.5204             41.6478             0                        
44.5415             48.4335             31.4142             37.9449             29.3697             27.0321             37.8386             42.7766             1                        
25.7                29.843              30.6658             29.324              38.0037             28.2457             34.6473             47.9435             0                        
47.1018             30.4557             39.3516             33.0752             25.0454             38.4077             37.4419             36.2769             1                        
46.698              22.6304             39.1964             33.7051             21.2605             24.504              28.1691             38.8971             1                        
43.9719             45.2203             27.8958             34.0691             48.904              49.4383             29.2931             28.5728             0                        
43.3769             35.6688             25.9834             22.5088             35.9618             29.6934             36.656              27.7186             1                        
27.1483             41.5053             49.6718             23.4233             44.818              46.2978             46.7726             46.3093             1                        
31.0429             38.317              44.3773             49.5627             20.4387             42.7237             37.3064             39.3128             1                        
39.5122             31.11               25.1707             44.7823             45.7132             32.3787             49.2876             46.6158             0                        
21.7198             35.151              22.0473             49.2654             34.3477             22.3889             30.6241             49.4968             1                        
22.1104             30.1555             34.2899             39.754              44.9653             31.3322             40.1929             42.6602             1                        
20.1263             42.4503             32.1497             39.6578             48.3066             29.2017             23.4505             22.9694             0                        
36.0699             46.7509             42.7746             22.099              48.6571             40.336              46.7126             28.4233             1                        
20.771              47.9966             38.0546             43.8427             33.4456             39.8824             42.765              41.525              1                        
49.9655             40.6042             24.4369             41.0473             32.0075             20.783              39.9267             38.7263             1                        
23.218              44.7484             45.8943             45.6609             21.8995             25.0303             23.7882             28.8652             1                        
37.8592             28.8715             23.729              23.9392             46.2721             35.6283             34.5058             38.7983             1                        
32.554              25.8487             39.2036             35.1008             48.3615             21.7731             30.8169             20.121              1                        
43.9965             39.4373             33.1942             45.3426             43.2291             42.3475             43.776              23.4626             0                        
45.1862             24.9708             43.9492             24.4317             43.3749             32.028              33.9548             48.5919             0                        
24.2347             33.0001             22.4895             41.1403             35.0493             23.8345             25.7279             48.0934             0                        
45.4843             24.854              32.0127             46.8173             47.7319             29.8045             44.4937             25.7295             1                        
45.7649             31.0111             43.4796             22.1111             41.2832             37.3478             44.5132             22.8958             1                        
30.4457             20.7432             31.6364             23.558              29.666              27.203              30.5816             24.8927             1                        
22.3501             38.7687             45.7913             24.3988             30.3682             38.2097             40.1396             46.2873             1                        
20.2442             43.8905             27.1937             23.9879             25.0048             45.9292             31.3636             28.5046             1                        
36.0879             49.576              33.8882             38.3823             31.5196             40.4318             36.9924             41.9949             1                        
28.9516             49.4839             45.5018             49.0468             49.5767             45.5423             38.6719             38.2928             1                        
27.1702             20.0303             49.7401             32.1487             23.3565             32.1938             31.5443             34.8502             1                        
38.0736             32.5495             38.9311             45.8217             25.9942             24.865              35.3638             29.9337             1                        
25.6329             41.5591             24.3608             21.4129             36.925              49.1245             34.9259             49.0737             1                        
22.5133             21.6861             38.8241             46.1751             25.4161             27.8646             49.871              41.7377             0                        
26.1459             24.3645             24.8002             26.4634             20.1939             39.4878             42.1553             24.5657             0                        
44.9713             43.1503             36.8323             20.7719             34.0556             31.7575             47.9593             42.2378             1                        
30.3045             47.309              32.8434             29.2667             35.6923             30.137              22.7951             47.6556             0                        
36.8863             28.7861             27.1899             20.3417             32.8811             31.8796             30.0688             46.1551             0                        
48.6761             29.5845             35.9285             39.8071             37.1758             34.1571             27.6182             49.1301             0                        
38.8686             44.4984             45.2136             34.3337             25.7709             22.1139             28.8806             25.4524             1                        
39.177              37.0572             49.6428             46.0684             30.9971             47.952              39.4456             21.6005             0                        
39.8262             28.6661             21.057              24.5904             41.2787             20.8766             22.7314             25.9608             1                        
33.7662             28.0495             37.9956             42.0243             42.8835             22.4004             44.3361             47.5987             0                        
40.5612             21.3008             42.7365             42.3666             35.6701             47.7123             31.3931             43.4662             1                        
36.7467             20.9586             21.6244             20.8799             47.9279             24.627              26.0857             32.3159             1                        
43.5249             32.3402             31.6256             20.8572             27.3398             20.1043             32.6529             37.9831             0                        
42.1751             27.0162             41.3359             22.4839             36.3852             36.0022             49.3018             45.1966             0                        
49.9073             21.582              28.1584             38.2672             46.5444             21.2899             38.792              47.3705             0                        
45.3297             35.6912             42.4417             38.4869             49.1342             48.1111             42.7176             24.8488             0                        
33.4053             23.3335             36.2919             28.1249             45.6279             38.6472             43.5562             49.078              0                        
34.1195             25.6327             38.8226             22.1731             34.012              49.9064             37.0599             35.8464             1                        
39.9237             47.4651             45.6978             43.453              24.6737             31.4816             30.8313             21.7325             0                        
38.877              36.4733             46.9824             33.1294             35.1811             48.8056             45.5169             32.0765             1                        
38.8825             37.8509             40.897              26.1852             25.2479             21.2904             47.5824             36.668              1                        
48.5594             47.7599             20.6198             26.8762             28.2358             48.5951             48.0618             23.8687             0                        
31.4337             36.2201             21.6397             38.4823             32.1326             22.0134             48.4099             25.4498             0                        
25.0759             40.8286             46.5446             24.6805             24.908              38.2642             26.3263             26.4415             1                        
42.13               49.626              33.6955             39.693              39.7209             29.4538             30.1602             22.4504             0                        
43.9674             29.3091             27.6427             40.6949             48.6414             46.2404             42.182              23.0814             1                        
29.3648             34.5241             47.0146             34.7884             48.4142             37.796              47.2357             30.8665             1                        
42.4991             41.7464             21.7305             33.992              43.8826             44.4874             39.7908             34.4801             1                        
26.6972             20.2559             30.8534             33.462              45.7774             30.2419             45.2309             25.2431             1                        
30.6021             39.2942             26.9172             27.4293             24.0956             35.2006             46.2919             38.7778             0                        
48.5102             31.2432             44.1502             42.521              49.6948             20.0946             49.7173             39.0793             1                        
46.0934             31.6497             36.7737             24.9755             33.9291             37.2347             33.288              30.7346             1                        
46.8564             46.0152             36.8108             48.4125             39.4567             28.9049             43.9948             40.3714             1                        
41.5797             40.5168             25.4367             44.7428             42.2019             26.8146             43.4575             40.014              1                        
34.7376             35.2412             38.8815             21.3773             38.3221             40.0986             47.1717             34.86               0                        
22.5806             42.9257             43.0055             33.5482             24.8901             37.1883             33.9084             47.9477             1                        
27.572              23.0077             20.7938             40.5931             47.8045             20.7132             36.5752             49.9606             0                        
47.3954             44.404              48.6025             22.6025             49.4299             38.7016             27.4234             45.378              0                        
37.256              31.2286             39.0983             34.9441             26.1152             48.2949             42.7807             34.8586             1                        
29.2924             47.768              36.2527             29.6292             37.3707             40.0439             27.4779             31.3076             1                        
46.3939             41.4796             38.177              30.0422             49.011              47.5954             45.5994             38.7683             1                        
38.5766             27.6042             23.158              26.1721             43.9895             40.951              32.6352             39.2399             1                        
44.5949             46.6887             47.4497             27.1407             34.269              48.5502             43.0143             30.7498             1                        
31.5399             21.8863             43.6361             42.5835             21.7217             37.4378             26.7231             35.9056             1                        
45.0155             35.0225             22.6618             26.886              43.8248             32.7552             47.0159             25.3894             1                        
30.0724             47.4614             43.632              32.7548             40.0069             35.4079             20.1701             28.7492             0                        
38.6048             21.6659             28.7304             21.322              39.4809             45.1794             29.4843             33.1397             1                        
29.405              49.9227             41.379              26.8742             24.9419             38.9521             37.6848             38.6885             1                        
47.6397             40.7039             21.0196             27.2449             44.4644             42.3524             37.5621             47.0381             1                        
38.6356             28.9961             47.5414             38.276              45.1591             49.7182             23.1431             45.5526             0                        
31.7455             27.3012             31.7182             47.0182             34.9987             42.8182             35.997              21.9496             0                        
27.7433             22.4489             48.2105             34.5022             37.8592             29.3512             45.6801             44.9894             0                        
46.9387             48.9323             44.5143             42.1628             30.1725             49.9254             26.5312             49.9431             0                        
23.3909             41.6392             49.7416             26.7846             49.3214             44.1831             25.0161             24.8878             1                        
29.9899             40.0628             46.0756             31.841              41.639              46.5395             29.414              20.9598             0                        
42.0681             28.6285             49.9263             42.1556             29.3526             38.7441             21.5896             35.599              0                        
22.525              38.2523             36.1265             38.7747             27.0914             45.8673             42.5197             28.6732             0                        
20.911              31.378              29.4115             38.6214             29.4648             35.405              31.1347             20.576              0                        
41.4631             30.5428             33.5534             22.2464             35.672              49.3936             28.9902             38.9226             1                        
21.6537             33.391              22.7898             48.4272             45.8791             30.0638             21.6223             46.3956             1                        
41.3873             46.6806             30.2204             44.6251             44.3164             46.234              25.0647             32.2057             0                        
20.8894             28.5905             41.011              21.7137             21.9246             26.4983             37.532              20.9137             1                        
46.945              35.2985             41.7085             45.1954             29.453              46.2573             26.0928             31.5609             0                        
44.0417             49.2668             27.2171             27.6443             37.38               46.4608             25.9272             38.6043             1                        
42.8925             23.5545             30.1998             28.0965             47.7785             34.0469             35.6545             25.2687             1                        
41.8588             21.2957             47.2103             23.9947             48.4894             42.0032             47.661              38.426              1                        
45.5329             31.2759             24.4662             23.6477             36.4002             48.4839             38.3316             20.0207             1                        
37.4502             25.1124             24.7138             45.4632             30.2791             41.4748             46.7984             30.1211             0                        
24.8708             43.5236             41.8648             31.1488             48.6572             42.2782             49.1301             39.4401             1                        
49.3877             49.5142             44.9663             48.4346             20.5137             44.0784             36.1541             21.4005             0                        
38.3324             32.9645             23.8519             48.0867             22.4075             43.2142             30.3086             27.1542             0                        
20.7877             28.0678             45.4106             46.1045             39.02               39.8058             46.4337             20.8725             0                        
44.3888             33.2719             31.187              29.1565             43.3377             35.9632             23.2995             34.8787             0                        
37.1596             31.4357             40.0298             30.9383             20.806              36.943              20.496              45.5261             0                        
36.7805             20.2868             40.9229             41.8143             22.1502             38.0528             43.6304             36.8066             1                        
39.101              21.0742             44.8307             49.629              23.8018             46.1817             46.3389             47.6744             1                        
23.8782             41.7115             34.8911             34.154              36.264              38.941              30.982              34.5143             1                        
31.7595             22.0303             33.5832             42.2899             36.4473             30.4241             47.4301             27.8427             0                        
42.6408             24.5964             22.321              29.4904             45.2436             28.489              45.1848             30.6246             1                        
27.5132             24.9515             49.131              25.0335             47.9076             42.6702             38.6621             24.5338             1                        
49.1757             26.7127             39.7933             45.1454             29.1521             30.1737             39.4199             40.0616             1                        
24.572              31.2451             45.5678             48.61               28.8078             33.0787             23.2215             43.5098             1                        
48.7076             48.6486             46.7145             30.7085             27.8239             25.9596             42.4058             34.5951             1                        
39.5018             37.3923             41.9177             21.4724             46.406              35.7042             20.4666             32.6738             0                        
28.1864             29.6507             38.5703             40.7425             39.6218             43.3226             22.1557             40.453              0                        
32.9571             49.6979             41.8076             29.5986             33.9139             20.5996             47.1539             36.1661             1                        
43.6885             22.9118             28.6151             34.6387             22.2167             46.1174             44.4686             23.0682             1                        
47.7699             39.3752             38.5946             29.9911             30.7862             43.6694             31.6176             36.7368             1                        
35.5798             29.2539             29.9287             31.1633             20.7886             43.8986             43.4716             36.77               0                        
23.5744             34.7353             26.1278             20.37               27.9949             20.0768             21.2422             47.9837             0                        
32.8043             31.117              24.0361             24.401              38.2257             38.8524             41.536              24.9459             0                        
45.942              36.6978             39.9999             38.0304             27.2002             44.3646             46.1078             33.797              1                        
36.7312             30.7519             36.9054             48.2665             45.1858             47.8672             23.6758             29.261              0                        
29.5827             35.8449             45.6493             38.546              22.6745             29.6173             48.4825             45.4797             0                        
36.7792             28.1381             26.3517             33.6403             43.1038             36.1156             34.7539             39.6019             1                        
38.375              28.6598             35.2413             41.0796             35.0805             37.6329             36.5747             40.178              1                        
31.7371             35.5316             28.8701             30.194              21.395              35.2835             30.4706             48.8355             0                        
37.8707             42.8068             24.604              29.8098             42.7057             33.9242             44.024              21.686              0                        
36.9446             47.3753             36.7979             43.0354             25.8189             48.6891             38.3813             45.0028             1                        
31.7683             49.9644             22.17               41.6461             45.8275             32.0733             46.1597             35.6489             1                        
20.3077             32.0525             26.787              29.5941             48.7026             23.7709             37.5637             42.9848             0                        
45.8647             27.3208             30.3238             41.4982             20.5496             46.7343             33.3389             46.9268             1                        
29.1035             21.7387             22.8165             46.4302             21.9167             44.1769             41.048              43.5027             0                        
49.5401             30.3558             40.2806             45.7533             45.4325             23.6153             31.791              42.0815             0                        
43.915              20.1346             32.05               44.8306             47.3503             36.5747             41.6922             40.353              1                        
32.4932             23.9111             24.6715             23.4288             47.0054             30.4273             42.3111             32.9053             1                        
48.9538             46.0895             26.6753             41.3719             27.1467             45.1204             28.9574             26.3127             0                        
36.8013             38.7656             24.0469             25.7356             28.0002             49.93               42.9111             36.6789             1                        
22.4118             25.8717             35.0417             45.1718             21.8444             28.6144             22.4295             23.2672             1                        
31.8147             20.2628             26.1779             21.4393             29.7739             39.6363             47.598              29.8685             0                        
40.4285             42.0772             30.7969             43.0873             29.1032             47.6271             38.1241             41.6181             1                        
25.4834             49.581              28.6499             48.1431             41.1724             35.196              30.0208             49.1019             1                        
44.8472             27.661              48.9871             35.4769             40.6215             45.0942             37.7309             33.5843             1                        
31.1124             36.1432             48.78               35.5839             38.3764             21.6736             37.3689             38.7537             1                        
34.1394             31.0052             34.8204             46.7538             30.5916             43.7848             20.7184             33.393              0                        
26.0137             22.1224             21.1445             24.9118             42.4772             34.4167             41.4285             48.8674             0                        
34.9788             38.1315             46.6556             31.0634             22.6748             34.9635             21.9456             49.4753             0                        
20.6843             31.4379             47.3719             39.8177             35.5919             23.4904             33.4712             49.871              0                        
41.6988             31.0877             41.45               20.7225             43.2825             39.7772             45.2057             21.409              1                        
31.6696             40.2007             23.3099             30.1388             22.5645             41.8864             35.5185             20.0524             0                        
29.9138             21.9675             27.8991             29.9691             20.1866             35.5642             37.0333             39.2214             0                        
33.7444             22.781              20.8009             40.6735             48.6649             20.9519             28.4818             44.3226             1                        
29.1392             22.3028             23.8967             21.322              39.267              20.2516             48.7909             38.2316             0                        
48.8764             35.7682             45.6496             43.5015             29.7712             23.7952             26.573              33.0391             0                        
47.3568             25.8482             29.9132             40.5386             31.9517             41.961              28.8124             20.2397             0                        
28.7439             39.4979             30.8097             49.4466             49.418              48.7547             29.7426             23.9473             0                        
32.4831             33.7623             22.6499             36.1458             32.1584             35.6131             48.8791             21.3082             0                        
47.7313             49.7503             23.1588             39.7963             36.2864             26.2519             35.3713             35.7744             1                        
30.9361             42.4271             31.9375             43.117              47.0092             32.8017             48.2289             43.5339             0                        
35.0157             28.4352             41.0297             36.1428             42.8013             21.2368             46.3586             49.6648             0                        
25.8209             21.4521             35.8162             42.6707             46.7101             46.1567             45.6846             31.2298             1                        
29.6712             23.0663             45.6014             43.5507             46.707              24.1134             33.5933             32.2946             1                        
45.5429             49.457              43.9418             49.0845             22.8446             39.6316             28.8554             23.1898             0                        
21.7169             45.9564             38.3955             43.1115             44.281              20.7264             47.9187             48.8004             1                        
48.2164             42.7726             48.4192             31.5704             23.5045             30.9079             48.5492             26.1877             1                        
37.136              25.2093             33.2757             34.731              44.7121             36.7378             21.8738             43.0365             0                        
44.8732             43.2189             20.2109             23.787              37.5399             32.3786             47.9336             29.2631             1                        
34.443              34.0916             37.9876             27.1366             25.1587             22.0043             45.5529             38.2788             0                        
32.416              45.929              28.9753             28.4331             35.5678             37.9017             24.638              30.797              1                        
45.3845             28.0748             42.9012             21.1108             29.4576             34.3838             28.1168             29.0216             1                        
25.2241             42.2313             40.7258             29.1143             24.0502             22.4531             29.7202             36.5878             1                        
21.2441             20.1931             25.256              37.2645             24.0675             42.6389             22.5674             30.4999             1                        
32.4896             22.5112             45.2083             35.6627             42.885              47.6027             48.3754             45.189              1                        
41.9565             42.3757             38.5395             34.0284             25.4654             47.6195             31.4158             35.3511             1                        
25.7655             20.6372             49.6975             36.4332             32.5995             39.7391             35.554              45.892              1                        
36.8929             48.1506             46.5107             25.7733             31.027              41.3401             32.8947             20.5654             0                        
42.3999             25.6652             44.2524             20.3126             23.6467             49.2588             43.1049             23.9989             1                        
29.9152             45.3191             38.5129             37.125              49.1717             48.4981             37.7472             36.7132             1                        
29.1888             46.2601             43.3414             39.6571             36.4884             30.5647             41.6337             48.3377             1                        
40.903              37.4316             43.0518             32.4333             37.1195             47.3285             29.4005             33.7307             0                        
31.5501             42.3811             38.3126             30.0657             24.3182             25.2363             35.9616             26.4042             1                        
45.2698             49.4699             20.2574             25.4184             37.6945             21.9824             38.3435             38.3973             1                        
43.3892             31.8912             45.9242             38.511              34.7564             21.2413             33.3384             38.7721             0                        
41.9897             31.2172             27.725              44.2795             25.2029             45.5686             31.1676             33.8197             1                        
26.9302             36.5312             29.1975             43.1012             22.6762             28.73               45.3776             31.2693             0                        
32.7129             26.3631             45.1122             41.1446             47.6549             26.472              44.0821             38.2997             1                        
23.7841             20.1736             27.2695             38.7389             24.4537             22.5348             22.4417             47.384              0                        
32.8291             28.2091             49.741              47.2897             37.6768             23.8062             30.676              21.6754             1                        
38.705              25.5344             37.401              39.4414             42.2176             21.8191             23.4714             43.8019             0                        
39.1836             28.9729             47.6518             33.7228             49.9131             28.8766             48.587              31.6148             1                        
49.8704             31.7892             40.5711             39.1032             27.0985             44.0619             28.0346             28.2535             0                        
46.4818             20.1464             20.7497             20.6495             45.5168             30.8626             37.3715             23.4655             1                        
34.2616             43.9867             24.6781             44.6704             25.6648             37.7954             37.6912             26.5877             0                        
39.1405             24.151              36.1014             36.6955             31.5618             28.5992             37.445              28.4527             1                        
34.4087             26.4077             43.6849             21.736              37.7096             34.9651             48.4225             27.0741             0                        
23.7135             33.1802             20.2468             27.5034             39.4104             29.9822             30.384              33.3257             1                        
